ID,runtime,title,release_date
136336,86,The Long Dark Hall,-596505600
25583,106,Wonderful and Loved by All,1187913600
61682,108,A Boy and His Samurai,1280534400
169209,94,Empire State,1378166400
257578,98,The Miracle Worker,308707200
13194,86,Highlander: The Search for Vengeance,1181001600
59993,88,World War Three,912470400
61109,79,The Flame of New Orleans,-898992000
25866,111,The Sucker,-150681600
119840,185,King Lear,401241600
35691,110,Letters to God,1270771200
127040,76,Pick a Star,-1034553600
19955,90,I Do,1162339200
60139,97,Lethal Ninja,735177600
17740,108,Powder Blue,1241740800
17027,107,Shuttle,1204934400
23590,54,Sagebrush Trail,-1137542400
17431,97,Moon,1244764800
25154,84,The Marc Pease Experience,1250812800
84908,53,Lawless Range,-1078012800
19833,106,In the Loop,1232582400
16995,127,State of Play,1239926400
30061,75,Justice League: Crisis on Two Earths,1266883200
64984,94,The Admirable Crichton,-380073600
214100,100,Sunshine on Leith,1380758400
26158,110,Around the World Under the Sea,-111369600
10000,116,La estrategia del caracol,756777600
21376,90,A Force of One,297043200
140447,90,Una noche,1329264000
31132,104,Kiler,877046400
15451,121,Revanche,1210896000
76285,106,Percy Jackson: Sea of Monsters,1375833600
127913,95,The Deep,1346976000
89345,88,Bloody Murder,968716800
36499,60,His Private Secretary,-1153785600
18096,97,The Gray Man,1188432000
28196,78,The Avenging Conscience: or 'Thou Shalt Not Kill',-1748822400
79331,81,The Gunfight at Dodge City,-336787200
15003,110,Chocolate,1202256000
75880,70,Belle of the Nineties,-1113350400
13429,99,Donkey Punch,1216339200
60542,90,Albuquerque,-689990400
192145,137,Third Person,1378684800
96600,98,Grassroots,1340323200
17077,131,Everlasting Moments,1222214400
177335,98,Alamo Bay,481334400
56702,63,The Undertaker and His Pals,-110592000
112087,109,The Wild Party,162864000
179519,88,"Uncle Marin,287020800
56329,109,The Detective,1190678400
244517,88,God's Pocket,1399593600
64627,118,Operation Ganymed,247536000
104528,90,Dogs,216518400
288162,0,Happy Birthday to a Beautiful Woman,1347062400
27460,120,Nick Fury: Agent of S.H.I.E.L.D.,896140800
2965,95,"20,859075200
44796,94,Arena,607132800
213342,89,Brooklyn Babylon,997920000
28500,87,Before The Dinosaurs - Walking With Monsters,1131148800
198460,130,Boris Godunov,529632000
11144,110,They Called Him Bulldozer,274665600
41415,98,The Shape of Things to Come,294624000
234652,78,I Heart Monster Movies,1350000000
25722,94,The Unholy Wife,-395193600
29345,90,The Terror Within,601257600
44588,98,Hellphone,1175040000
147876,92,The Bowery,-1143504000
276123,86,A Tale from the Past,536457600
36618,90,Zero 2,1263772800
107311,96,Crackerjack,777168000
74604,54,Sh! The Octopus,-1011398400
38462,63,Charlie Chan in the Secret Service,-816739200
111190,100,Adore,1364947200
78537,94,Lady Killer,-1019174400
255772,63,White Mountains,-189388800
160588,98,Blue Jasmine,1374710400
111024,103,Romanoff and Juliet,-270345600
70585,103,Lucky,1310688000
38468,66,The Jade Mask,-786758400
22970,95,The Cabin in the Woods,1334188800
67696,99,A Warm December,106963200
81870,125,Flying Swords of Dragon Gate,1323907200
130090,78,The Girl from Jones Beach,-645753600
117530,88,Hong Kong Confidential,1284595200
176389,136,Kean,-1447891200
171032,81,Man of the Moment,-1083542400
54265,82,Zatôichi's Flashing Sword,-172800000
52850,90,Toast,1293667200
76829,107,Lovers Like Us,186192000
105945,108,Memorial Day,1307318400
117377,100,Flicker,1348099200
26131,100,Straight From the Heart,1044748800
57201,149,The Lone Ranger,1372809600
39279,39,AM1200,1222992000
36465,100,Into the Storm,1243728000
252200,100,The Sunfish,1390780800
130398,114,Broadway Serenade,-970012800
5744,96,Fanny Hill,-166233600
77444,99,The Corridor,1333065600
94248,90,"Sweet Jesus,107136000
45588,99,Angels in the Outfield,-574473600
16652,75,Happily N'Ever After 2,1237852800
244509,109,Cold in July,1400803200
31329,105,By the Pricking of My Thumbs,1113350400
204113,89,Season of Monsters,558662400
29419,86,Carnival Magic,347155200
26801,62,Sealed Lips,-883526400
201414,86,Ninja 3: Goemon Will Never Die!,-189734400
27358,80,Monsturd,1049760000
76600,0,Avatar 2,1608076800
40858,91,The Underworld Story,-613353600
104431,94,Kept and Dreamless,1118016000
21181,105,Lucky Miles,1184803200
103971,92,Bloody Murder 2: Closing Camp,1045526400
86081,72,Regeneration,-1713744000
260064,99,My Man and I,-546652800
161825,88,Best Friends,1131753600
59402,96,Shaolin Mantis,267840000
31332,104,The Stranger,-69984000
70074,92,Bullet to the Head,1359590400
92424,85,The Art of Love,1322006400
263600,84,Election Day,1173484800
33545,97,The Siege of Firebase Gloria,601862400
79838,45,The Flying Doctors of East Africa,10454400
139467,106,Camouflage,223257600
89158,96,The President's Lady,-524361600
18202,176,Merlin's Apprentice,1144972800
64628,95,The Sweet Body of Deborah,-56332800
118439,180,The Gambler Returns: The Luck Of The Draw,689126400
43845,135,La Marseillaise,-1007078400
42506,111,The Housemaid,-289094400
34902,95,Day and Night,1091750400
89688,90,Araya,-326246400
152861,0,Outsider,855792000
10011,94,Abominable,1144627200
15362,133,Mesrine: Public Enemy #1,1227052800
104439,72,Raffles,-1244678400
50359,95,Hop,1301443200
46789,105,Submarino,1283299200
31162,102,Black Lightning,1262217600
123074,70,The Target Shoots First,952560000
45715,97,The Kings of Mykonos,1274313600
87906,95,Tuareg: Desert Warrior,447897600
30432,139,Army of Crime,1242518400
32122,107,The Devil's Playground,208656000
114083,105,Trial,-449280000
47909,139,Poetry,1273708800
25695,89,Treeless Mountain,1251331200
207999,78,Spring Fever,-1331596800
49073,108,Just Like Me,1281571200
116751,63,The Little Thief,937094400
20531,144,Early Spring,-439430400
31850,130,Breathless,1223424000
21910,85,I Sell The Dead,1218067200
28665,107,Fame,1230768000
12407,96,Stone of Destiny,1229644800
176650,105,The Sandwich Man,431222400
30713,91,Shiver,1202428800
33321,90,The Dirt Bike Kid,501638400
19265,92,Whatever Works,1245369600
761,104,The Wing or the Thigh,215222400
210059,88,In the Dark,1357948800
18320,105,The Young Victoria,1236124800
275657,104,All This Mayhem,1401926400
95752,100,The Other Side of the Mountain: Part II,255916800
263065,90,The Elephant Man,378950400
42062,94,Moontide,-870825600
53204,237,Amazing Journey: The Story of The Who,1189728000
206237,87,Ray of Sunshine,-1147219200
13748,90,A Ticket to Space,1137369600
16261,96,Repli-Kate,1011312000
13400,48,Santa Claus Is Comin' to Town,29980800
225728,113,Macbeth,1439683200
332980,112,Little Big Master,1426723200
36218,81,Pokémon: Jirachi Wish Maker,1058572800
261414,57,Larry David: Curb Your Enthusiasm,940118400
68713,102,You Will Be My Son,1314057600
222899,100,About Last Night,1392336000
33684,114,The Wild Bees,1005177600
16237,75,Teen Titans: Trouble in Tokyo,1158278400
292342,60,Bill Maher: Live From DC,1410480000
34513,65,George Carlin: You Are All Diseased,918259200
21509,85,The Cook,1207008000
240913,90,Non-Stop,1385683200
49452,38,The Smiling Madame Beudet,-1456272000
49642,94,Drunken Master Part II - Dance of the Drunk Mantis,299203200
355515,87,Meet Me at the Fair,-536457600
50839,107,Margin Call,1317168000
34862,91,Solar Attack,1148515200
128862,85,The Bogus Witch Project,966643200
103717,115,You Ain't Seen Nothin' Yet,1346457600
133018,119,A Streetcar Named Desire,447206400
33031,86,Come Live with Me,-912556800
253077,87,Tomorrow Night,885513600
181886,91,Enemy,1388448000
94747,60,The Flesh Merchant,-429926400
173340,82,Lovers and Lollipops,-432518400
177440,83,The Golden Hawk,-543801600
183672,55,Whole,1055376000
131940,162,Josh,960508800
67849,100,Break Up,903571200
201086,98,Cuban Fury,1392336000
27093,90,Close to Leo,1021680000
290075,121,Modern Boy,1222905600
69426,157,Kandukondain Kandukondain,957484800
14758,86,Good Dick,1222992000
15854,25,Kung Fu Panda: Secrets of the Furious Five,1226102400
13613,86,Day of the Dead,1207612800
16194,103,Not Quite Hollywood,1219881600
1961,86,My Name Is Bruce,1191196800
111459,97,California,-721440000
118737,95,Interview with a Hitman,1342742400
19898,108,Pandorum,1252368000
13942,98,The Alphabet Killer,1226016000
50318,96,Go Go Tales,1179878400
220289,89,Coherence,1379548800
209244,114,Are You Here,1378512000
314285,80,Antboy: Revenge of the Red Fury,1419465600
123561,81,A Message from Akira Kurosawa: For Beautiful Movies,954547200
167948,85,Space Milkshake,1351209600
438144,47,Return to Life,-1009929600
82120,1,Tables Turned on the Gardener,-2335651200
70476,90,Gracie's Choice,1073865600
121135,88,Jonestown: Paradise Lost,1168819200
132263,95,The Ghost Goes West,-1074297600
235984,150,Goliyon Ki Raasleela Ram-Leela,1384473600
224076,101,The Saratov Approach,1381276800
169298,87,Bullet,1393286400
83664,84,The Man with a Cloak,-571104000
57331,119,Largo Winch II,1297814400
28006,112,I See a Dark Stranger,-741484800
147106,108,Oklahoma Crude,110505600
63686,77,Thor: Tales of Asgard,1305504000
62325,111,Bhutto,1288915200
219302,105,A Man Called Gannon,-57369600
281583,86,The Substitute,748656000
43808,88,Andy Hardy Meets Debutante,-930700800
44865,130,The Grandmaster,1357603200
343693,0,Aladin,1218499200
78128,88,Miss Kicki,1238544000
49106,188,The Dawns Here Are Quiet,76636800
81783,50,Children of the Secret State,985824000
75130,101,Catlow,55123200
163376,93,Luv,-76896000
228012,127,Raat,697334400
51069,80,I Like Killing Flies,1072915200
41932,94,Easy Wheels,599616000
49026,165,The Dark Knight Rises,1342396800
80241,100,Green Fire,-473644800
297835,0,The Loretta Claiborne Story,947980800
265111,86,Soundbreaker,1332201600
64807,113,Grudge Match,1387929600
78362,90,Snow Beast,1317686400
11367,109,Odds and Evens,278380800
240629,98,The Class of '92,1385856000
281556,93,Sink or Swim,874627200
29014,95,Pedicab Driver,604281600
58799,93,Christmas Eve,-699667200
306825,88,Deadly Daycare,1414108800
209232,87,Dampfnudelblues,1375228800
224659,110,Sel8nne,1380153600
9295,87,Soloalbum,1048636800
46641,99,Today's Special,1255478400
15826,94,Restless Souls,1117152000
268823,90,April Rain,1401840000
92675,92,Deadbolt,719193600
254474,85,Zombeavers,1413763200
94752,101,The Doll Squad,117244800
39072,96,Happy Tears,1255651200
89456,110,Outside Satan,1318982400
11625,81,Asterix and the Big Fight,623376000
28118,27,The Gruffalo,1261699200
83233,120,Silvestre,389491200
181537,93,The Late George Apley,-719193600
4809,107,Good Morning Miss Dove,-445219200
344741,0,Pajęczarki,0
22819,90,American Son,1199145600
18916,86,A Pain in the Ass,1199145600
43981,75,Salaam Cinema,788918400
126004,74,Five,1070236800
33592,110,White of the Eye,580089600
81527,181,Aurora,1299801600
36513,85,No Man of Her Own,-1167782400
5473,110,De Dominee,1094083200
72744,109,Pearl Jam: Twenty,1316476800
50014,146,The Help,1312848000
49520,112,The Change-Up,1312502400
18375,0,A Stranger's Heart,1178323200
46147,80,"Happy,1288915200
109008,98,Escape,-920419200
17775,89,Toronto Stories,1199145600
46261,99,Don't Be Afraid of the Dark,1289001600
70821,90,Cyberbully,1310774400
4641,90,Read It and Weep,1153440000
105158,1,Edison Kinetoscopic Record of a Sneeze,-2397600000
118760,89,Forty Deuce,402278400
68029,0,Double Dhamaal,1308873600
111307,67,Union Depot,-1196726400
40624,105,In the Shadows,993340800
40959,60,"Crosby,631152000
56967,64,I Think We're Alone Now,1199145600
90465,87,Whistling in Brooklyn,-823219200
24978,88,Paper Soldiers,1022889600
223706,80,Boy & the World,1389916800
147810,112,Let's Dance,-602467200
223946,100,Les Gazelles,1395792000
200938,90,Intangible Asset Number 82,1213228800
4930,105,House of Cards,-40780800
14813,26,Mickey's Christmas Carol,435369600
194880,96,School for Love,-463536000
262609,105,Astro-Zombies M3: Cloned,1276905600
140849,85,The Rawhide Years,-444787200
143277,78,The Hoodlum,-1588550400
166221,88,Teresa's Tattoo,763689600
77964,93,That Certain Woman,-1018915200
256503,74,Nas: Time Is Illmatic,1396569600
102289,82,Montana Belle,-541209600
109689,75,I Want You,1340323200
106968,89,The Road Killers,768268800
173893,103,"Cry,-558057600
29400,86,The Old Dark House,-194832000
6610,98,The Wonderful Country,-321840000
19496,240,Salem Witch Trials,1009843200
34128,78,Peter and Vandy,1230768000
25550,83,The Sellout,-555120000
85609,96,The Outrage,-165110400
96716,95,The Bumblebee Flies Anyway,946684800
312796,95,The Squeeze,1429228800
242097,99,How Sweet It Is!,-43027200
316410,90,Bound,1420761600
75442,83,Eames: The Architect & The Painter,1321574400
36628,82,Lo,1246406400
31208,105,Making Plans for Lena,1251849600
56653,112,Sombre,902361600
117412,100,Passing Fancy,-1146096000
277558,90,Final Girl,1428969600
263794,111,Druid Peak,1395964800
174316,91,A Case of You,1383696000
71768,82,The Guns Of Fort Petticoat,-402451200
85543,95,Bonsai,1314921600
46197,93,White Lion,1266537600
27012,95,Bone,78796800
193873,94,The Seventh Sin,-394848000
44998,92,The Dry Land,1280448000
110148,87,Jesse Stone: Benefit of the Doubt,1337385600
65754,158,The Girl with the Dragon Tattoo,1323820800
86131,94,Child of Rage,717292800
201783,81,Tapia,1371254400
127901,104,Eat Sleep Die,1349395200
84316,111,My Brother the Devil,1327190400
105787,65,The Woman Who Wasn't There,1334275200
19809,60,Copper Mountain,410227200
217719,102,Snake & Mongoose,1378425600
23178,240,Elvis and Me,571190400
142061,78,"Batman: The Dark Knight Returns,1358467200
74726,100,Juan of the Dead,1318550400
55952,92,Xtro 2: The Second Encounter,641779200
103119,92,Two Flags West,-606614400
128779,165,Le Joli Mai,-207878400
86324,80,Santiago,1187913600
99345,115,The Gallant Hours,-301449600
42047,105,That's Dancing!,473385600
50650,122,Night and Fog,1242259200
30817,88,Stealth Fighter,915148800
84718,87,Mystery of Edwin Drood,-1101600000
133241,107,Mariachi Gringo,1349222400
129415,60,Katt Williams: Kattpacalypse,1345852800
28271,95,The Devil Within Her,157766400
38165,96,The Mysterious Island,101174400
87881,82,The Casino Murder Case,-1098230400
27137,89,Sybil,1180310400
16315,88,Campfire Tales,863740800
213443,75,Man-Proof,-1009324800
191720,90,Jodorowsky's Dune,1377820800
66745,92,Malibu High,294364800
193645,100,Seduced and Abandoned,1369008000
55150,92,Invitation to a Gunfighter,-164592000
184802,103,Because You're Mine,-544406400
93892,101,The Hoodlum Priest,-276739200
200863,99,Special Mission Lady Chaplin,-106963200
42472,114,The Man Who Loved Cat Dancing,110073600
55685,94,To Be Twenty,269222400
137217,92,Donovan's Echo,1316217600
81646,98,Marathon Boy,1262304000
94831,85,The Fuller Brush Girl,-608947200
82970,55,"Ride Him,-1178582400
140783,0,A Mother's Courage,1230768000
211603,77,Beauty and the Beast,-247363200
90955,64,The Sky Dragon,-652665600
19183,98,The Derby Stallion,1120435200
27840,86,Mark of the Astro-Zombies,1009843200
86382,137,They Fought for Their Motherland,184032000
87939,93,Two Smart People,-744076800
128873,90,India: Matri Bhumi,-331862400
39386,92,The Corsican File,1097020800
157370,104,Kill Your Darlings,1380844800
90873,91,Last Days Here,1304035200
119575,92,The Mind of Mr. Soames,15638400
31214,109,Stay as You Are,274579200
118636,167,Zombies of the Stratosphere,-551059200
113364,56,Stealing a Nation,1072915200
100224,44,How Much Wood Would a Woodchuck Chuck,215481600
263937,15,Into the Middle of Nowhere,1275350400
232898,90,Storm Rider,1382400000
80837,98,Dead Genesis,1281398400
219318,92,The Volcano,1380672000
140873,79,That Guy... Who Was in That Thing,1325376000
37564,85,William Kunstler Disturbing the Universe,1243900800
186606,79,iSteve,1365897600
75090,94,Beware the Gonzo,1271894400
143973,92,Last Run,993945600
103707,100,Afghan Luke,1316736000
199423,87,Visitors,1378598400
31389,90,Miss Cast Away,1072915200
43314,78,A Lawless Street,-445910400
25516,171,Koi... Mil Gaya,1060300800
111098,106,Solemn Promise,1256083200
96279,99,After The Storm,998006400
75626,90,For the Love of a Dog,1204329600
180705,79,Benji,1350950400
158011,94,The Call,1363219200
109421,106,Side Effects,1360195200
110398,118,No,1344297600
68297,89,Hiroshima,1123200000
93715,71,Butchered,1262304000
72841,105,Last Call at the Oasis,1315526400
15932,90,The Candidate,1219968000
190754,120,On the Job,1369267200
159203,75,Tale of a Forest,1356652800
26114,88,Jesse Stone: Sea Change,1179792000
139725,90,Twice Upon a Time,1339545600
72440,138,Once Upon a Warrior,1294963200
56949,90,Wind with the Gone,910828800
92968,10,Time Freak,1297296000
266549,94,"My Daughter,-101692800
151743,105,Lost in Thailand,1355270400
15426,93,Unearthed,1167609600
58189,0,Perdiamoci di vista!,757382400
175245,93,Ferocious,1362614400
111443,95,The End,1353628800
134215,140,Heroine,1348185600
121727,94,The Call of the Wild,201571200
64458,89,Bed & Breakfast,1291939200
106821,89,Four Jills in a Jeep,-813974400
46953,110,Behind Blue Skies,1284076800
87380,87,Absent,1308441600
82967,92,Beauty Day,1307664000
51017,106,Madea's Big Happy Family,1303430400
250114,78,Nick Offerman: American Ham,1390435200
274985,67,How Hitler Lost the War,599616000
30963,98,Class Act,707702400
142308,88,Santa Paws 2: The Santa Pups,1353369600
127905,108,First Comes Love,1368403200
174442,8,Bosko's Parlor Pranks,-1107820800
52913,0,Little Italy,276825600
239706,89,Sam Peckinpah's West: Legacy of a Hollywood Renegade,1090713600
1790,98,Heaven with a Gun,-19526400
113210,100,TekWar: TekJustice,768873600
141733,91,Cottage Country,1363132800
117004,92,Night Court,-1185840000
308571,80,Bill Burr: I'm Sorry You Feel That Way,1417737600
36421,102,Howling VI: The Freaks,662688000
42714,109,Any Wednesday,-101606400
53405,15,In the Park,-1729123200
53101,75,Manborg,1316649600
28321,92,Naked Violence,-4492800
42996,101,Five Weeks in a Balloon,-252460800
22451,90,The Bone Snatcher,1072137600
176339,90,Mary and Martha,1362096000
28067,89,The Ghost Galleon,141609600
121510,0,Il tifoso l'arbitro e il calciatore,397008000
128136,98,My Awkward Sexual Adventure,1347321600
13442,101,Zig Zag,1015718400
75137,100,Sharpe's Battle,798249600
126748,95,The Baby Dance,903830400
100825,120,Chely Wright: Wish Me Away,1308700800
39193,0,Firecracker,1128988800
72834,102,Sweet Home,601344000
28550,30,"It's the Easter Beagle,134697600
157117,106,Sound City,1358467200
133694,106,Promised Land,1348358400
121826,98,Quartet,1347062400
49186,89,Latitude Zero,-13737600
15709,93,Changing Sides,1199664000
193212,96,The Man Who Captured Eichmann,847411200
44900,93,Bailey's Billion$,1123200000
36212,97,Rebirth of Mothra II,881971200
173495,84,Unhung Hero,1362700800
128081,94,I Declare War,1368144000
70057,115,Dragon,1309737600
170234,77,Faithless,-1174348800
80437,93,The Finger,1306368000
30478,90,Bloody New Year,547689600
115210,86,Stitches,1337385600
10006,98,Wild Seven,1136073600
2966,158,"20,863308800
44158,85,This Movie Is Broken,1277424000
139948,86,Burn,1351728000
70736,99,A Bird of the Air,1316736000
127864,104,Blancanieves,1348185600
100592,18,The Hand,-132019200
9834,95,The Net 2.0,1139961600
84328,125,Red Hook Summer,1344556800
103516,99,Private Romeo,1308528000
193380,400,Les Misérables,967939200
104732,83,Sexy Baby,1334880000
85549,85,Las Acacias,1318550400
134597,94,The Collection,1348185600
81303,90,Holiday Wishes,1165881600
157350,139,Divergent,1394755200
130736,118,3 Zimmer/Küche/Bad,1349222400
47953,125,Harem suare,943401600
63517,89,The Turn of the Screw,1262131200
110992,0,Summer of '62,1186531200
127560,116,The Railway Man,1388016000
151870,104,Minecraft: The Story of Mojang,1356220800
37420,99,Timescape,705369600
230864,82,Marvin Hamlisch: What He Did For Love,1381536000
174928,80,Carmen,-1610496000
231472,84,The Christmas Party,849225600
43015,70,Varan the Unbelievable,-223084800
248774,83,Obvious Child,1402012800
80188,93,Boy Wonder,1281484800
187569,96,Four Days in July,475718400
81857,93,Alps,1314835200
62996,97,They Only Kill Their Masters,91238400
84058,73,From Hell It Came,-389836800
34188,93,The Jerk Theory,1233792000
55651,75,Kimjongilia,1230768000
43281,84,Love Without Pity,627696000
62425,50,Talking Funny,1303430400
78294,96,Panic Button,1314403200
122906,123,About Time,1376611200
118948,63,Adventures of Kitty O'Day,-787363200
55884,114,Sword of Desperation,1278720000
136400,109,2 Guns,1375401600
138308,80,The Hard Man,-381369600
224600,107,The Executioner,21427200
47259,77,Cherry Tree Lane,1282953600
79628,104,TT3D: Closer to the Edge,1303430400
198062,87,Coffee Town,1373328000
103713,75,Eminem AKA,1102377600
203834,90,Jessabelle,1409270400
88057,92,A Beginner's Guide to Endings,1284681600
83132,105,St. Louis Blues,-370396800
86835,118,Knight of Cups,1423353600
244458,101,The Voices,1390089600
61820,81,Buddha Collapsed Out of Shame,1189296000
166271,97,Haunter,1382659200
121676,93,Inescapable,1347580800
272892,90,In Lieu of Flowers,1367107200
169881,155,The Physician,1387929600
157075,89,A Job to Kill For,1151366400
136074,107,Little Monsters,1325462400
219931,0,Argentina latente,1179964800
28698,0,Everything,1097193600
206188,99,Once Upon a Scoundrel,145756800
116853,87,The Bling Ring,1316995200
25584,97,Every Other Week,1137110400
77161,75,American Raspberry,242870400
23385,97,New Town Killers,1225152000
132812,86,Cowboy del Amor,1110585600
221410,57,Ruins,1379203200
256750,89,The Rhythm of Crime,347155200
136911,108,The Factory,1350604800
112205,111,The Family,1379030400
91325,0,Looking for Lenny,1293840000
89623,93,"Leafie,1311811200
176734,108,A Life of Her Own,-610156800
210940,92,The Monitors,-7344000
42355,82,Taipei Exchanges,1273795200
154019,80,Belarmino,-161568000
41443,80,Resurrecting the Street Walker,1230768000
49542,90,Wartorn: 1861-2010,1289433600
47559,103,The First Grader,1283558400
259894,90,A Sister's Revenge,1367020800
43000,90,The Elusive Corporal,-240192000
319986,95,Grace,1397779200
50277,88,Two Guys Talkin' About Girls,788918400
172847,85,Scenic Route,1377216000
296367,90,Morning Star,1397433600
39057,94,Pokémon: Arceus and the Jewel of Life,1247875200
225184,75,Lure of the Sila,-631584000
41371,95,#1 Cheerleader Camp,1280188800
65896,102,Buttoners,876009600
37633,85,Nos amis les Terriens,1176854400
186254,110,Sirius,1366675200
275647,102,Life May Be,1403308800
16014,92,Clash of Egos,1156464000
100287,0,My Avatar and Me,1289347200
253406,113,Ten Thousand Saints,1439510400
308447,52,The Flintstones & WWE: Stone Age Smackdown,1426550400
13355,80,Scooby-Doo! Pirates Ahoy!,1136073600
193756,121,Lone Survivor,1387843200
119321,81,Big Top Scooby-Doo!,1350864000
24787,94,Scooby-Doo Meets the Boo Brothers,562723200
69393,100,"Augusta,1141171200
277594,90,Hercules Reborn,1404777600
238478,86,Six by Sondheim,1386547200
144121,84,Best of the Badmen,-580608000
309410,19,Malta G.C.,-883612800
63083,87,The Brass Bottle,-177292800
168672,138,American Hustle,1386806400
127847,100,7 Boxes,1344556800
118761,113,The Soul of Bread,1328227200
177047,91,Decoding Annie Parker,1398988800
75564,79,The Galaxy Invader,481161600
25621,67,Decasia,1011830400
70590,143,Singham,1311292800
76234,101,Living Will...,1317686400
131689,105,The Wicked,1363737600
19386,100,He-Man and She-Ra: The Secret of the Sword,473385600
35926,85,Baby Face Nelson,-380505600
215741,90,How Strange to be Named Federico: Scola Narrates Fellini,1378944000
15761,156,Company,1018828800
13733,0,Le Cactus,1134518400
39408,79,The Creature Walks Among Us,-431827200
63326,90,The Perfect Student,1298937600
14619,89,Bottoms Up,1136073600
71887,85,The Ultimate Christmas Present,975628800
30762,92,3: The Dale Earnhardt Story,1102723200
32389,16,Logorama,1230768000
35381,95,Crossfire Trail,980035200
37312,102,Killer at Large,1227225600
279988,100,Extinction: Nature Has Evolved,1489104000
48885,72,The Gruesome Twosome,-74044800
159154,127,We Steal Secrets: The Story of WikiLeaks,1369353600
103635,90,The Perfect Nanny,953078400
272435,99,Gemma Bovery,1410307200
262866,93,In Security,1398643200
221510,84,Dear Dumb Diary,1378425600
58218,95,The Devil's Nightmare,45014400
68724,109,Elysium,1375833600
68634,90,My Flesh My Blood,1245369600
249677,143,Time Pass,1388707200
57999,0,Io so che tu sai che io so,378691200
260211,60,Achmed Saves America,1395100800
314327,127,The Royal Tailor,1419379200
36329,111,Paju,1256688000
27847,95,Universal Soldier III: Unfinished Business,944006400
81434,107,Archie's Final Project,1233964800
44859,91,Mortuary,431308800
320430,85,Senior Project,1420588800
85739,112,A.C.A.B.: All Cops Are Bastards,1327622400
172014,87,Underground,200448000
225850,86,A Sister's Nightmare,1378512000
139075,101,Dance Me to My Song,908841600
11218,100,Rhythm is it!,1086998400
107937,113,Bhoot,1054252800
54166,0,La feldmarescialla,-64108800
74849,97,The Star Wars Holiday Special,281318400
131934,105,Prime Suspect: Scent of Darkness,800496000
10578,85,Dracula II: Ascension,1054944000
79554,83,Jess + Moss,1295740800
75748,0,To Forget Venice,292896000
285024,94,Heaven Knows What,1432857600
215776,130,Madras Cafe,1377216000
25507,89,The Get-Away,-901065600
222517,93,Snow White and 7 Wise Men,386640000
150540,94,Inside Out,1433808000
62527,90,Johnny Kapahala - Back on Board,1181260800
16174,180,Snow Queen,1010102400
26817,110,Sex and the Single Girl,-158371200
48594,110,The Uninvited Guest,1098316800
63139,106,All Things Fall Apart,1299283200
42863,104,No Distance Left to Run,1263427200
38183,6,The Hire: Ambush,978307200
118943,2,Those Awful Hats,-1922918400
128073,99,Greetings from Tim Buckley,1347148800
159638,107,Ghost Team One,1358640000
179340,105,Goddess,1363046400
214069,89,When Evening Falls on Bucharest or Metabolism,1376006400
77331,87,One in a Million,809308800
45875,90,Trilogy of Terror II,846633600
64124,104,À l'aventure,1219968000
271714,120,Love & Mercy,1432857600
115531,90,The Power and the Glory,-257990400
157674,77,FrackNation,1357516800
243568,91,Lizzie Borden Took An Ax,1390608000
51248,90,11/11/11,1320969600
287301,90,Summertime,1406851200
75964,208,George Harrison: Living in the Material World,1317772800
116977,87,Foodfight!,1339718400
53210,7,Duck Amuck,-531446400
141884,93,A BIG Love Story,1335657600
48854,116,Sansa,1075334400
199072,102,Woman Obsessed,-334540800
317247,20,Confessor Caressor,599616000
64084,100,Scorned,774057600
65703,225,Manon of the Spring,-537840000
300706,81,Let's Kill Ward's Wife,1419292800
56804,103,Viaggi di nozze,818985600
288158,90,The Woman in Black 2: Angel of Death,1419897600
69735,64,Batman: Year One,1317081600
155055,172,The Ice House,860112000
71157,127,Polisse,1317859200
82447,0,The Stig-Helmer Story,1324771200
33196,120,Tidal Wave,1244246400
226227,96,The Disappeared,1212883200
79094,95,Return of Django,-82166400
151509,45,Trapped in the Closet: Chapters 23-33,1353628800
85365,90,Tony Arzenta,114912000
100784,137,"Khrustalyov,895622400
16825,90,The Case of the Scorpion's Tail,51148800
39517,99,Clapham Junction,1185062400
293262,111,I Am Ali,1412899200
294652,108,Son of a Gun,1413417600
37529,75,The Prophecy: Forsaken,1125964800
208447,87,Espacio interior,1374796800
125034,107,Out Of The Clear Blue Sky,1345161600
296626,85,Finders Keepers,1413590400
62836,0,The Kennedys,1301788800
106196,21,Water-mirror of Granada,-473385600
212606,111,A Thousand Times Good Night,1377907200
39308,90,Slave Girls,-89942400
285463,104,Two Shots Fired,1409875200
19444,36,Bad Karma,662688000
280000,84,Lemon Tree Passage,1408924800
47491,90,The Beales of Grey Gardens,1153440000
211017,5,Mosaic,-139708800
120771,90,Bloody Bloody Bible Camp,1337904000
49517,127,Tinker Tailor Soldier Spy,1316131200
30174,102,1981,1252022400
51416,51,Escape from Crime,-865900800
76750,89,Holy Flying Circus,1318982400
65317,101,The Perfume of the Lady in Black,133747200
21141,87,Simon Says,1136073600
99272,85,Red Meadows,-757900800
54797,104,Ill Met by Moonlight,-404870400
51588,104,Prom,1304035200
246213,3,Fiddle-de-dee,-725846400
78381,84,Twixt,1315612800
94904,129,7 Days in Havana,1333584000
85766,60,The Frozen North,1167004800
51010,85,Sweet Rush,1240444800
77879,96,The Reunion,1319155200
253287,89,We'll Never Have Paris,1412121600
180954,92,Vessel of Wrath,-1004486400
64442,98,Boys' School,-1001721600
55638,88,Opposite Day,1257552000
388046,0,Donos de Portugal,1335312000
243856,105,Blast,858211200
